Date,Discharge,Waterlevel,Precipitation,max_temperature,min_temperature,max_humidity,min_humidity
2017-01-24,21.6,0.89,0.0,24.7,7.2,86.8,60.3
2017-01-25,21.6,0.89,0.0,26.4,9.8,90.4,52.4
2017-01-26,22.5,0.91,0.0,27.2,9.0,83.9,44.5
2017-01-27,25.2,0.96,0.3,16.8,12.0,88.2,88.2
2017-01-28,25.3,0.96,16.8,21.6,6.6,100.0,69.6
2017-01-29,26.2,0.98,0.0,22.0,7.8,87.8,79.0
2017-01-30,27.0,0.99,0.0,22.5,8.4,100.0,61.0
2017-01-31,26.4,0.98,0.0,22.0,7.2,97.3,62.4
2017-02-01,24.3,0.94,0.0,22.8,8.2,100.0,64.8
2017-02-02,24.3,0.94,0.0,23.2,9.5,87.8,61.7
2017-02-03,23.7,0.93,0.0,23.0,8.7,92.4,69.5
2017-02-04,23.2,0.92,0.0,23.5,9.5,87.8,61.0
2017-02-05,22.6,0.91,0.0,27.1,10.6,95.3,60.7
2017-02-06,22.6,0.91,0.0,25.4,11.0,86.5,59.8
2017-02-07,22.1,0.9,1.4,26.5,10.6,82.2,49.0
2017-02-08,22.1,0.9,0.0,25.3,10.6,61.9,70.9
2017-02-09,21.6,0.89,0.0,25.0,9.5,92.3,49.2
2017-02-10,21.1,0.88,0.0,24.0,9.5,76.3,39.2
2017-02-11,20.6,0.87,0.0,23.8,8.6,76.0,52.9
2017-02-12,20.1,0.86,0.0,24.5,8.0,76.8,49.7
2017-02-13,20.1,0.86,0.0,26.0,8.0,81.3,41.5
2017-02-14,19.0,0.84,0.0,26.0,8.4,77.6,52.9
2017-02-15,18.5,0.83,0.0,25.0,8.6,81.5,53.7
2017-02-16,18.0,0.82,0.0,26.5,9.0,86.4,58.9
2017-02-17,18.0,0.82,0.0,26.0,10.5,78.3,50.4
2017-02-18,18.0,0.82,0.0,27.8,11.0,71.0,51.9
2017-02-19,17.5,0.81,0.0,27.8,11.2,75.0,50.5
2017-02-20,17.5,0.81,0.0,27.9,12.0,80.9,45.9
2017-02-21,17.5,0.81,0.0,29.5,12.2,75.3,47.6
2017-02-22,17.5,0.81,0.0,28.2,12.5,75.3,49.4
2017-02-23,17.0,0.8,0.0,26.5,11.2,78.2,36.3
2017-02-24,17.0,0.8,0.0,26.0,9.4,64.2,46.9
2017-02-25,16.7,0.79,0.0,24.5,9.5,72.4,52.6
2017-02-26,16.7,0.79,0.0,26.0,9.6,85.9,35.9
2017-02-27,16.4,0.78,0.0,26.0,9.5,73.8,42.2
2017-02-28,16.4,0.78,0.0,27.4,10.2,74.0,36.9
2017-03-01,15.7,0.76,0.0,29.4,11.0,64.0,27.5
2017-03-02,15.7,0.76,0.0,29.0,14.0,51.8,30.5
2017-03-03,15.4,0.75,2.4,29.0,12.5,62.7,24.7
2017-03-04,15.1,0.74,0.0,29.0,11.0,45.1,32.1
2017-03-05,15.4,0.75,0.0,27.8,10.4,58.8,36.6
2017-03-06,15.3,0.75,0.0,28.0,10.2,57.4,28.7
2017-03-07,15.1,0.74,0.0,27.6,10.7,61.2,30.0
2017-03-08,14.8,0.73,0.0,27.2,10.5,60.6,38.3
2017-03-09,14.8,0.73,0.0,28.2,16.0,49.7,53.4
2017-03-10,15.1,0.74,6.6,26.1,13.6,62.7,90.8
2017-03-11,19.9,0.86,16.4,24.0,12.0,84.4,50.8
2017-03-12,26.4,0.98,1.2,22.7,12.0,78.3,41.8
2017-03-13,26.4,0.98,0.0,24.5,7.7,58.6,39.8
2017-03-14,25.3,0.96,0.0,25.5,8.8,70.8,35.6
2017-03-15,18.0,0.82,0.0,26.7,9.5,65.5,34.9
2017-03-16,17.5,0.81,0.0,28.0,10.7,66.4,34.0
2017-03-17,16.3,0.78,0.0,28.8,13.8,51.8,26.4
2017-03-18,16.0,0.77,0.0,28.0,11.6,59.5,30.2
2017-03-19,16.0,0.77,0.0,26.6,13.2,53.2,42.6
2017-03-20,15.7,0.76,0.0,26.8,13.5,59.7,37.6
2017-03-21,15.4,0.75,0.0,27.0,13.0,62.9,56.1
2017-03-22,16.0,0.77,0.0,27.0,14.3,79.9,62.6
2017-03-23,15.7,0.76,0.0,27.7,15.5,79.7,58.0
2017-03-24,15.4,0.75,0.0,31.2,16.2,84.7,43.8
2017-03-25,15.4,0.75,0.0,32.2,16.2,59.0,40.2
2017-03-26,15.1,0.74,0.0,31.2,16.5,63.0,51.2
2017-03-27,15.1,0.74,0.0,29.3,18.5,82.8,62.6
2017-03-28,14.8,0.73,0.0,28.3,19.2,82.8,71.0
2017-03-29,14.8,0.73,0.0,31.2,20.0,91.2,63.6
2017-03-30,14.4,0.72,0.0,32.2,20.0,80.9,45.2
2017-03-31,14.4,0.72,0.0,32.8,20.2,71.8,41.9
2017-04-01,14.1,0.71,0.0,34.4,19.5,68.3,24.1
2017-04-02,13.8,0.7,0.0,34.5,20.0,59.8,30.6
2017-04-03,13.8,0.7,0.0,34.7,19.5,51.5,24.1
2017-04-04,13.8,0.7,0.0,34.2,18.5,45.1,45.2
2017-04-05,14.1,0.71,0.0,31.4,20.0,74.0,47.0
2017-04-06,13.1,0.68,0.0,33.6,20.5,71.7,37.3
2017-04-07,12.5,0.66,0.0,34.5,20.5,67.0,38.9
2017-04-08,12.5,0.66,0.0,33.8,17.5,53.4,15.9
2017-04-09,12.4,0.66,0.0,34.5,15.5,34.7,18.0
2017-04-10,12.2,0.65,0.0,31.6,15.2,37.0,15.2
2017-04-11,11.8,0.64,0.0,33.4,14.7,40.3,27.8
2017-04-12,11.4,0.63,0.0,32.5,17.0,30.5,22.1
2017-04-13,10.7,0.61,0.0,33.5,18.0,43.3,28.0
2017-04-14,10.8,0.61,0.0,33.0,19.0,48.3,32.2
2017-04-15,10.8,0.61,0.0,32.7,20.5,44.3,44.1
2017-04-16,10.8,0.61,0.0,33.5,19.0,44.1,34.5
2017-04-17,11.2,0.62,0.0,33.4,19.5,58.6,41.8
2017-04-18,11.5,0.63,0.0,32.2,23.0,62.1,50.9
2017-04-19,12.2,0.65,1.2,32.5,22.5,86.1,54.2
2017-04-20,12.3,0.65,0.0,32.5,22.5,69.0,58.0
2017-04-21,13.1,0.68,0.0,32.4,21.0,59.5,52.8
2017-04-22,13.9,0.7,0.0,32.6,22.0,74.5,62.3
2017-04-23,14.4,0.72,0.0,32.0,22.0,75.2,55.5
2017-04-24,14.2,0.71,14.6,33.4,17.8,56.4,37.0
2017-04-25,12.8,0.67,0.0,35.4,19.0,51.6,19.9
2017-04-26,11.8,0.64,0.0,35.5,20.0,45.9,27.1
2017-04-27,11.8,0.64,0.0,36.0,19.1,42.7,22.3
2017-04-28,10.1,0.59,0.0,36.0,20.0,39.8,26.2
2017-04-29,9.94,0.58,0.0,36.0,23.0,46.9,25.2
2017-04-30,9.94,0.58,0.0,34.2,22.4,45.2,31.6
2017-05-01,9.66,0.57,13.8,31.4,15.0,63.4,41.4
2017-05-02,11.2,0.62,0.0,32.4,18.0,57.4,39.7
2017-05-03,11.2,0.62,0.0,35.2,20.0,57.6,28.0
2017-05-04,11.2,0.62,0.0,35.6,21.4,56.8,22.6
2017-05-05,9.75,0.57,0.0,35.5,20.6,49.2,29.2
2017-05-06,9.38,0.56,0.0,37.0,21.2,52.9,20.8
2017-05-07,9.38,0.56,0.0,34.8,21.4,59.5,45.4
2017-05-08,8.73,0.54,0.0,34.0,23.5,71.1,50.1
2017-05-09,7.89,0.51,2.0,32.8,21.5,53.9,72.8
2017-05-10,7.98,0.51,3.4,33.0,21.0,85.8,83.9
2017-05-11,10.4,0.6,0.0,34.4,21.0,56.1,68.9
2017-05-12,9.94,0.58,0.0,35.7,24.0,66.0,78.1
2017-05-13,9.66,0.57,10.4,34.3,21.5,71.2,66.3
2017-05-14,9.38,0.56,2.2,36.2,23.5,71.2,40.6
2017-05-15,15.0,0.74,0.0,36.5,23.5,71.7,39.4
2017-05-16,11.7,0.64,0.0,35.0,24.0,66.9,47.6
2017-05-17,11.1,0.62,2.8,33.5,22.0,60.6,48.2
2017-05-18,10.6,0.6,4.6,33.4,20.0,63.0,41.8
2017-05-19,10.6,0.6,0.0,35.4,22.4,62.1,42.5
2017-05-20,10.0,0.58,0.0,36.2,21.0,50.3,31.4
2017-05-21,10.1,0.59,0.0,37.5,23.4,51.3,36.8
2017-05-22,9.66,0.57,0.0,37.5,24.0,54.8,36.3
2017-05-23,9.38,0.56,0.0,36.5,25.5,44.2,35.5
2017-05-24,9.1,0.55,0.0,37.5,21.5,45.9,33.9
2017-05-25,10.8,0.61,0.0,38.2,23.5,44.1,32.7
2017-05-26,11.1,0.62,0.0,36.7,24.0,49.3,72.1
2017-05-27,56.1,1.3,14.2,29.7,21.0,79.4,85.5
2017-05-28,47.1,1.29,6.4,31.8,22.2,61.9,46.6
2017-05-29,25.9,0.97,17.2,29.0,18.0,75.8,67.6
2017-05-30,60.8,1.4,28.4,30.5,19.0,80.6,57.1
2017-05-31,52.2,1.35,7.2,31.0,19.5,75.4,64.4
2017-06-01,59.5,1.37,0.0,34.5,23.0,70.4,62.8
2017-06-02,108.0,1.88,0.0,35.5,23.4,63.4,46.9
2017-06-03,21.3,0.88,0.0,36.0,22.2,58.2,45.0
2017-06-04,15.3,0.75,0.0,36.5,25.0,60.7,51.9
2017-06-05,13.8,0.7,0.0,35.4,27.4,74.1,60.8
2017-06-06,13.4,0.69,13.4,26.0,22.0,89.8,83.9
2017-06-07,12.8,0.67,6.8,31.3,22.0,75.2,64.8
2017-06-08,87.4,1.69,0.0,34.0,23.0,77.4,67.3
2017-06-09,32.1,1.07,0.0,34.2,23.0,70.7,50.4
2017-06-10,22.8,0.91,0.0,32.0,25.0,70.1,53.8
2017-06-11,18.2,0.82,31.0,33.0,23.0,71.9,58.5
2017-06-12,15.8,0.76,4.2,34.5,21.5,65.7,48.6
2017-06-13,15.2,0.74,0.0,34.0,22.5,66.7,74.2
2017-06-14,14.5,0.72,1.0,33.4,24.0,68.7,51.5
2017-06-15,18.1,0.8,0.0,32.8,21.0,66.1,92.6
2017-06-16,18.5,0.83,28.4,31.5,20.5,72.5,83.6
2017-06-17,18.0,0.82,2.0,31.5,22.0,77.0,54.6
2017-06-18,16.4,0.78,28.0,33.8,22.5,74.2,56.6
2017-06-19,15.9,0.77,0.0,33.0,23.5,68.6,68.2
2017-06-20,28.4,1.01,17.0,28.4,23.0,78.5,74.5
2017-06-21,54.5,1.38,17.0,29.5,23.5,94.9,70.6
2017-06-22,20.4,0.87,6.8,32.6,22.2,82.3,90.3
2017-06-23,16.0,0.77,0.2,31.5,22.0,81.5,70.4
2017-06-24,25.5,0.96,5.6,31.4,23.0,94.8,71.6
2017-06-25,24.4,0.94,0.0,32.7,24.0,76.5,68.8
2017-06-26,23.9,0.93,0.0,32.5,24.5,72.5,69.0
2017-06-27,24.3,0.94,7.2,32.0,24.0,93.3,68.3
2017-06-28,406.0,3.1,1.0,32.5,24.5,94.9,69.1
2017-06-29,144.0,2.13,0.0,33.5,24.3,70.9,67.0
2017-06-30,354.0,3.06,1.0,33.0,23.0,87.1,70.4
2017-07-01,453.0,3.38,82.8,31.2,23.0,87.1,93.6
2017-07-02,827.0,4.26,80.0,31.0,23.0,91.8,84.4
2017-07-03,344.0,3.02,0.0,31.0,23.5,85.8,81.9
2017-07-04,363.0,3.09,65.0,29.5,23.5,91.8,94.9
2017-07-05,344.0,3.02,61.2,28.5,23.5,96.6,90.3
2017-07-06,461.0,3.39,7.6,31.5,23.7,93.3,88.6
2017-07-07,439.0,3.33,5.4,29.6,23.8,90.2,93.3
2017-07-08,343.0,3.02,5.6,32.5,23.0,84.6,87.4
2017-07-09,877.0,4.4,21.6,28.0,24.0,96.6,88.9
2017-07-10,302.0,2.87,28.8,27.0,23.0,96.5,96.5
2017-07-11,289.0,2.82,16.0,28.5,23.0,94.9,90.0
2017-07-12,278.0,2.78,1.0,31.0,23.5,69.7,73.5
2017-07-13,222.0,2.54,0.0,31.5,22.8,78.2,76.2
2017-07-14,198.0,2.43,0.0,31.2,23.5,77.6,75.9
2017-07-15,176.0,2.31,5.8,31.5,24.0,93.3,73.7
2017-07-16,174.0,2.3,0.0,32.5,23.0,75.1,79.2
2017-07-17,179.0,2.33,3.2,32.0,24.5,93.4,70.4
2017-07-18,165.0,2.25,0.0,34.5,24.0,75.3,75.9
2017-07-19,147.0,2.15,0.0,33.8,24.0,77.8,71.0
2017-07-20,131.0,2.06,5.2,33.8,24.5,84.1,85.8
2017-07-21,162.0,2.24,7.0,31.3,23.5,90.1,88.6
2017-07-22,171.0,2.29,4.0,31.0,24.2,91.6,77.8
2017-07-23,153.0,2.19,3.0,32.0,23.2,71.0,81.9
2017-07-24,143.0,2.13,9.6,31.5,23.4,78.5,71.1
2017-07-25,179.0,2.32,3.4,27.0,23.4,95.6,85.6
2017-07-26,155.0,2.2,19.0,30.4,23.0,90.1,90.3
2017-07-27,152.0,2.18,7.0,31.4,22.5,76.9,77.4
2017-07-28,147.0,2.15,0.0,31.5,23.0,76.0,74.8
2017-07-29,172.0,2.29,0.0,31.4,23.5,85.8,91.8
2017-07-30,234.0,2.59,10.4,27.5,23.2,96.5,85.6
2017-07-31,358.0,3.08,3.0,32.5,23.4,88.7,88.6
2017-08-01,482.0,3.46,26.4,33.0,23.5,87.3,89.0
2017-08-02,620.0,3.82,44.0,30.4,24.5,94.9,95.0
2017-08-03,722.0,4.05,11.4,29.0,25.0,96.6,95.0
2017-08-04,1091.0,4.77,83.4,31.0,24.0,98.3,81.9
2017-08-05,484.0,3.47,40.2,30.5,26.0,95.1,84.7
2017-08-06,421.0,3.28,0.0,31.5,25.4,81.8,77.9
2017-08-07,595.0,3.77,0.4,29.0,24.7,80.4,85.9
2017-08-08,398.0,3.21,2.2,32.2,23.6,66.0,77.9
2017-08-09,367.0,3.11,0.0,28.6,24.4,72.4,85.8
2017-08-10,347.0,3.04,1.0,31.2,24.3,95.0,80.4
2017-08-11,311.0,2.91,1.2,30.0,24.5,90.3,72.4
2017-08-12,626.0,3.84,157.2,25.5,22.5,98.2,96.6
2017-08-13,2426.0,6.57,48.4,26.1,22.5,100.0,96.5
2017-08-14,1122.0,4.82,72.4,26.6,23.0,96.5,93.3
2017-08-15,438.0,3.33,17.8,30.8,22.0,89.7,81.2
2017-08-16,460.0,3.4,3.0,29.6,23.7,94.9,88.3
2017-08-17,413.0,3.25,8.4,27.7,23.9,95.8,83.1
2017-08-18,399.0,3.21,1.0,31.2,23.4,68.9,84.4
2017-08-19,310.0,2.9,0.0,30.2,23.5,87.0,82.6
2017-08-20,313.0,2.91,3.0,29.5,23.0,84.1,78.6
2017-08-21,294.0,2.84,1.0,31.3,23.5,87.1,93.4
2017-08-22,286.0,2.81,6.4,31.5,23.3,87.0,96.6
2017-08-23,294.0,2.84,10.4,31.8,23.2,88.6,93.2
2017-08-24,376.0,3.13,5.8,32.6,22.3,87.8,60.5
2017-08-25,350.0,3.05,1.0,32.0,24.0,91.8,76.4
2017-08-26,397.0,3.2,0.0,32.0,23.2,91.6,89.1
2017-08-27,392.0,3.19,5.8,30.2,24.0,87.4,88.2
2017-08-28,404.0,3.22,71.6,31.8,23.2,91.4,77.5
2017-08-29,298.0,2.86,4.0,31.3,23.5,70.1,94.8
2017-08-30,250.0,2.67,0.6,32.5,23.5,83.9,74.9
2017-08-31,230.0,2.58,0.0,33.0,22.0,76.9,93.7
2017-09-01,378.0,3.14,8.0,29.5,23.0,93.3,85.7
2017-09-02,258.0,2.7,0.6,30.8,23.0,91.6,84.3
2017-09-03,255.0,2.68,7.8,31.5,22.0,82.5,81.5
2017-09-04,222.0,2.54,0.0,32.0,22.5,82.5,74.9
2017-09-05,271.0,2.74,0.0,32.5,22.2,83.9,72.5
2017-09-06,226.0,2.56,0.0,30.8,23.0,91.7,94.7
2017-09-07,249.0,2.66,56.6,32.5,21.6,78.3,76.5
2017-09-08,196.0,2.42,0.0,32.5,22.5,87.1,74.5
2017-09-09,176.0,2.31,0.0,32.5,22.4,88.6,77.8
2017-09-10,162.0,2.24,0.0,33.0,22.5,85.8,76.6
2017-09-11,159.0,2.22,0.0,32.5,22.5,84.1,76.5
2017-09-12,167.0,2.27,0.0,32.2,23.7,85.8,75.1
2017-09-13,163.0,2.24,0.0,32.0,22.5,82.6,78.8
2017-09-14,143.0,2.13,0.0,31.7,22.0,84.0,70.5
2017-09-15,142.0,2.12,0.0,32.2,22.5,82.5,90.0
2017-09-16,138.0,2.1,15.4,33.0,22.0,84.1,76.7
2017-09-17,134.0,2.08,0.0,34.2,22.8,85.8,73.4
2017-09-18,134.0,2.08,0.0,30.5,23.5,86.9,77.4
2017-09-19,138.0,2.1,0.0,32.7,24.0,88.5,79.9
2017-09-20,208.0,2.48,0.0,32.3,24.0,78.5,84.5
2017-09-21,171.0,2.29,6.4,27.5,23.0,91.4,83.9
2017-09-22,686.0,3.95,40.2,26.5,22.0,98.2,84.1
2017-09-23,369.0,3.11,18.4,30.7,23.0,75.6,85.8
2017-09-24,258.0,2.7,1.0,31.0,22.2,83.9,87.1
2017-09-25,223.0,2.55,0.0,31.4,21.6,88.5,80.5
2017-09-26,198.0,2.43,0.0,32.5,22.0,83.9,81.7
2017-09-27,193.0,2.4,0.0,31.8,24.0,85.8,92.0
2017-09-28,442.0,3.34,8.8,32.5,23.2,93.3,81.9
2017-09-29,223.0,2.55,0.0,31.7,22.5,88.4,78.6
2017-09-30,203.0,2.45,0.0,31.0,22.2,89.9,82.8
2017-10-01,193.0,2.4,2.0,30.4,22.5,94.8,82.5
2017-10-02,186.0,2.37,9.2,30.4,23.0,96.5,87.1
2017-10-03,177.0,2.32,1.0,29.2,22.0,89.9,83.9
2017-10-04,157.0,2.21,0.0,30.6,20.6,91.4,81.5
2017-10-05,147.0,2.15,0.0,32.0,21.6,85.2,81.9
2017-10-06,141.0,2.12,0.0,33.2,21.0,83.6,81.9
2017-10-07,134.0,2.08,0.0,33.0,21.0,82.3,80.2
2017-10-08,129.0,2.04,0.0,31.5,20.5,85.2,77.4
2017-10-09,127.0,2.03,0.0,31.8,22.0,88.5,77.4
2017-10-10,125.0,2.02,0.0,32.0,20.6,85.1,75.7
2017-10-11,118.0,1.97,0.0,33.0,21.2,83.8,75.9
2017-10-12,114.0,1.94,0.0,33.0,20.6,76.3,83.2
2017-10-13,112.0,1.93,0.0,30.4,21.5,91.3,93.3
2017-10-14,106.0,1.89,0.0,31.2,17.5,73.9,95.1
2017-10-15,103.0,1.87,0.0,30.8,17.0,82.3,76.3
2017-10-16,99.3,1.84,0.0,30.3,16.6,82.1,76.3
2017-10-17,96.6,1.82,0.0,30.4,18.2,85.8,73.7
2017-10-18,93.0,1.8,0.0,33.0,17.0,82.3,71.1
2017-10-19,88.8,1.76,0.0,33.0,17.0,76.3,70.7
2017-10-20,86.3,1.74,0.0,31.4,19.0,78.1,75.0
2017-10-21,84.2,1.73,0.0,28.0,20.5,89.6,80.4
2017-10-22,82.6,1.71,3.2,30.6,17.4,80.8,75.8
2017-10-23,79.8,1.69,0.0,30.5,15.0,79.5,53.3
2017-10-24,76.7,1.66,0.0,28.8,12.0,64.4,73.1
2017-10-25,71.8,1.62,0.0,28.2,13.5,80.8,77.6
2017-10-26,69.9,1.6,0.0,28.2,14.4,84.5,69.3
2017-10-27,67.8,1.58,0.0,27.8,14.4,84.4,69.2
2017-10-28,66.7,1.57,0.0,27.7,13.6,86.1,70.9
2017-10-29,65.3,1.56,0.0,27.6,13.4,80.4,44.2
2017-10-30,67.4,1.58,0.0,29.0,12.5,65.4,62.3
2017-10-31,68.2,1.59,0.0,26.2,13.5,77.4,73.6
2017-11-01,61.2,1.52,0.0,26.0,15.4,84.8,74.2
2017-11-02,60.5,1.51,0.0,27.7,14.2,91.9,83.8
2017-11-03,57.5,1.48,0.0,28.4,13.4,92.8,74.6
2017-11-04,55.3,1.46,0.0,28.5,14.0,81.4,74.6
2017-11-05,54.1,1.45,0.0,29.2,13.4,76.1,67.0
2017-11-06,52.5,1.43,0.0,28.6,13.2,80.9,72.6
2017-11-07,51.3,1.42,0.0,29.2,13.2,84.2,67.1
2017-11-08,49.2,1.39,0.0,28.8,11.6,75.0,67.2
2017-11-09,46.3,1.36,0.0,28.2,12.5,78.7,68.5
2017-11-10,46.6,1.36,0.0,28.2,12.0,83.8,64.4
2017-11-11,44.9,1.34,0.0,28.0,11.0,76.0,67.5
2017-11-12,43.5,1.33,0.0,27.4,11.2,77.8,74.5
2017-11-13,42.9,1.32,0.0,26.5,12.2,81.9,73.2
2017-11-14,41.5,1.3,0.0,26.4,12.5,91.4,81.3
2017-11-15,39.9,1.28,0.0,26.6,13.0,83.9,72.5
2017-11-16,39.2,1.27,0.0,26.7,12.5,80.2,73.4
2017-11-17,38.2,1.26,0.0,27.8,13.0,85.4,76.6
2017-11-18,38.2,1.26,0.0,27.2,13.4,80.2,75.0
2017-11-19,36.7,1.24,0.0,28.0,12.8,85.4,67.4
2017-11-20,36.5,1.24,0.0,26.0,11.6,79.3,86.2
2017-11-21,35.5,1.22,0.0,25.4,10.0,82.6,75.0
2017-11-22,34.7,1.21,0.0,24.5,9.0,90.4,69.4
2017-11-23,33.1,1.19,0.0,24.6,8.2,86.0,73.5
2017-11-24,32.6,1.18,0.0,23.8,8.8,95.1,78.1
2017-11-25,32.4,1.18,0.0,25.5,9.2,84.2,95.7
2017-11-26,32.2,1.18,0.0,25.0,9.5,90.7,71.4
2017-11-27,31.7,1.17,0.0,24.6,9.0,95.2,73.5
2017-11-28,31.5,1.17,0.0,23.2,8.2,92.7,76.0
2017-11-29,31.1,1.16,0.0,22.8,9.4,92.8,71.2
2017-11-30,30.9,1.16,0.0,22.2,9.5,97.6,69.5
2017-12-01,29.8,1.14,0.0,23.5,8.6,100.0,76.2
2017-12-02,29.4,1.13,0.0,23.7,9.0,92.5,74.1
2017-12-03,28.9,1.13,0.0,23.5,8.6,92.8,71.4
2017-12-04,28.5,1.12,0.0,22.8,9.2,92.8,74.3
2017-12-05,28.1,1.11,0.0,19.4,11.4,88.8,85.6
2017-12-06,27.9,1.11,0.0,26.2,11.3,85.2,64.8
2017-12-07,27.2,1.1,0.0,26.0,11.1,78.2,70.1
2017-12-08,27.2,1.1,0.0,25.4,11.0,88.8,72.5
2017-12-09,27.2,1.1,0.0,25.7,12.6,93.2,68.3
2017-12-10,26.7,1.09,0.0,25.8,10.4,95.2,70.1
2017-12-11,26.2,1.08,0.0,26.2,10.6,88.8,75.7
2017-12-12,25.7,1.07,0.0,21.4,11.4,97.6,83.9
2017-12-13,25.7,1.07,1.0,24.0,10.0,95.2,63.5
2017-12-14,25.5,1.07,0.0,24.2,9.8,88.2,62.9
2017-12-15,25.2,1.06,0.0,25.3,10.0,78.3,41.8
2017-12-16,24.7,1.05,0.0,23.8,6.0,64.5,60.3
2017-12-17,24.1,1.04,0.0,23.6,6.0,86.9,70.0
2017-12-18,24.1,1.04,0.0,23.7,6.5,94.8,89.6
2017-12-19,23.6,1.03,0.0,22.6,9.2,100.0,74.3
2017-12-20,23.6,1.03,0.0,22.0,9.2,97.6,78.2
2017-12-21,23.1,1.02,0.0,24.5,9.0,97.4,76.2
2017-12-22,23.1,1.02,0.0,23.8,7.0,94.9,80.2
2017-12-23,23.1,1.02,0.0,21.6,7.0,97.4,83.4
2017-12-24,23.1,1.02,0.0,22.6,6.5,100.0,83.1
2017-12-25,23.0,1.02,0.0,22.5,6.5,95.0,81.3
2017-12-26,22.6,1.01,0.0,22.8,7.5,100.0,74.0
2017-12-27,22.6,1.01,0.0,23.8,7.2,100.0,73.8
2017-12-28,22.6,1.01,0.0,24.6,6.5,89.6,65.4
2017-12-29,22.6,1.01,0.0,24.4,7.4,84.9,64.7
2017-12-30,22.6,1.01,0.0,23.4,6.8,87.4,62.9
2017-12-31,22.6,1.01,0.0,23.3,6.8,94.4,67.9
2018-01-01,22.6,1.01,0.0,21.5,7.2,94.9,68.4
2018-01-02,22.6,1.01,0.0,20.5,5.0,88.7,95.4
2018-01-03,22.6,1.01,0.0,22.0,4.8,93.9,59.8
2018-01-04,22.6,1.01,0.0,20.3,2.2,93.2,75.6
2018-01-05,22.6,1.01,0.0,20.8,3.5,100.0,72.7
2018-01-06,22.3,1.0,0.0,20.2,2.0,93.9,64.3
2018-01-07,22.1,1.0,0.0,18.0,0.5,100.0,82.4
2018-01-08,22.1,1.0,0.0,17.8,0.1,96.5,63.1
2018-01-09,22.1,1.0,0.0,19.8,0.1,87.8,60.7
2018-01-10,21.6,0.99,0.0,20.0,2.6,91.2,66.5
2018-01-11,21.5,0.99,0.0,21.0,3.4,85.8,54.4
2018-01-12,21.0,0.98,0.0,21.8,4.2,88.4,60.7
2018-01-13,20.7,0.97,0.0,23.4,6.5,80.1,50.3
2018-01-14,20.7,0.97,0.0,22.0,5.4,94.2,63.8
2018-01-15,20.7,0.97,0.0,22.4,5.2,91.8,58.7
2018-01-16,20.3,0.96,0.0,21.4,5.6,94.4,58.8
2018-01-17,19.8,0.95,0.0,23.6,5.5,92.0,61.3
2018-01-18,19.8,0.95,0.0,22.5,6.0,97.2,59.2
2018-01-19,19.8,0.95,0.0,22.8,6.2,91.8,66.6
2018-01-20,19.6,0.95,0.0,22.5,5.0,100.0,62.4
2018-01-21,19.3,0.94,0.0,22.4,5.4,97.0,60.6
2018-01-22,19.3,0.94,0.0,24.4,6.6,97.2,60.1
2018-01-23,20.3,0.96,0.0,23.5,7.2,97.4,54.8
2018-01-24,19.3,0.94,0.0,19.6,9.5,85.1,66.6
2018-01-25,19.8,0.95,0.0,21.5,9.4,87.2,63.4
2018-01-26,20.0,0.95,0.0,20.0,7.6,91.7,76.4
2018-01-27,20.1,0.96,0.0,19.2,8.0,86.4,52.5
2018-01-28,18.9,0.93,0.0,20.5,8.5,93.1,71.1
2018-01-29,17.1,0.89,0.0,20.0,3.5,81.0,70.2
2018-01-30,16.3,0.87,0.0,21.0,3.0,100.0,66.6
2018-01-31,16.9,0.88,0.0,22.4,4.0,85.2,64.3
2018-02-01,18.4,0.92,0.0,24.8,5.4,92.4,70.5
2018-02-02,18.4,0.92,0.0,24.4,6.5,94.9,56.5
2018-02-03,18.0,0.91,0.0,24.0,7.0,74.0,70.1
2018-02-04,18.0,0.91,0.0,25.5,7.5,76.8,46.7
2018-02-05,18.0,0.91,0.0,23.8,7.6,72.4,63.1
2018-02-06,17.5,0.9,0.0,19.8,7.5,88.6,71.7
2018-02-07,17.4,0.9,0.0,25.8,8.0,72.4,33.3
2018-02-08,16.9,0.88,0.0,25.0,8.5,63.2,22.7
2018-02-09,16.3,0.87,0.0,25.4,7.8,48.0,26.8
2018-02-10,15.9,0.86,0.0,26.0,5.5,65.4,39.8
2018-02-11,15.7,0.85,0.0,24.8,6.0,68.2,58.7
2018-02-12,16.3,0.87,0.0,19.0,7.0,77.3,79.0
2018-02-13,17.5,0.9,0.0,24.2,7.0,86.0,63.3
2018-02-14,18.6,0.92,0.0,24.8,6.0,86.2,58.4
2018-02-15,18.7,0.93,0.0,25.5,8.0,85.7,62.4
2018-02-16,17.7,0.9,0.0,24.2,8.5,88.2,66.0
2018-02-17,16.9,0.88,0.0,24.4,10.5,92.8,62.6
2018-02-18,16.1,0.86,0.0,25.0,9.8,85.1,49.0
2018-02-19,15.6,0.85,0.0,25.5,9.0,77.6,41.8
2018-02-20,15.6,0.85,0.0,25.2,9.0,76.8,45.7
2018-02-21,15.4,0.85,0.0,25.5,10.0,85.9,47.7
2018-02-22,15.2,0.84,0.0,25.7,10.8,86.5,58.0
2018-02-23,14.9,0.83,0.0,27.4,11.5,80.6,56.7
2018-02-24,14.4,0.82,0.0,27.5,12.0,71.2,61.5
2018-02-25,14.1,0.81,0.0,25.8,13.0,87.3,58.2
